A,LMIGR,T,TOTAL,PER,NO	5425270 	5467532 	5494300 	5605727 	5717787 	5818440 	5898890 	5957304 	5995047 	6017849 	6033524 	6049287 	6065811 	6072665 	6064118 	6045771 	6026934 	6010529 
A,LMIGR,T,TOTAL,PER,PL	37654247 	38482931 	38277422 	37177076 	36122907 	35289473 	34500552 	33746948 	32979296 	32172744 	31299389 	30391232 	29537969 	28776730 	28165815 	27704255 	27381682 	27141758 
A,LMIGR,T,TOTAL,PER,PT	10352042 	10392897 	10352390 	10190761 	10019934 	9840617 	9633092 	9395539 	9142691 	8894917 	8662979 	8456361 	8286231 	8162664 	8082474 	8032173 	8004810 	8002629 
A,LMIGR,T,TOTAL,PER,RO	19042455 	19030292 	18789554 	18088680 	17465891 	16927476 	16439688 	15969526 	15522056 	15064456 	14635853 	14266461 	13985334 	13776046 	13641004 	13557278 	13516922 	13494941 
A,LMIGR,T,TOTAL,PER,SE	10452326 	10561077 	10655605 	10845275 	10995036 	11137172 	11278456 	11406624 	11506975 	11572222 	11600629 	11615828 	11624414 	11611765 	11568672 	11506410 	11444324 	11375723 
A,LMIGR,T,TOTAL,PER,SI	2107180 	2116709 	2107451 	2078312 	2046966 	2017179 	1987216 	1951546 	1908454 	1860084 	1811908 	1767754 	1730913 	1701460 	1677545 	1657700 	1640464 	1624051 
A,LMIGR,T,TOTAL,PER,SK	5434712 	5523904 	5516502 	5444322 	5360319 	5289566 	5224355 	5158525 	5085058 	4996346 	4890039 	4778926 	4678641 	4596323 	4535602 	4493520 	4465942 	4447101 
A,LMRT,F,TOTAL,PER,AT	4553444 	4619179 	4642757 	4691721 	4746234 	4801420 	4846006 	4879961 	4897169 	4901284 	4900355 	4904035 	4910172 	4910743 	4906012 	4898711 	4893179 	4890778 
A,LMRT,F,TOTAL,PER,BE	5883978 	5947528 	5996576 	6087891 	6183450 	6281111 	6362551 	6421371 	6458643 	6483925 	6505982 	6530433 	6551695 	6557310 	6544069 	6516167 	6480891 	6441297 
A,LMRT,F,TOTAL,PER,BG	3527626 	3605059 	3565125 	3411537 	3286333 	3196578 	3119096 	3047181 	2979463 	2909801 	2838273 	2772228 	2714441 	2664932 	2626933 	2602867 	2593164 	2591196 
A,LMRT,F,TOTAL,PER,CH	4400588 	4456498 	4502481 	4607479 	4706411 	4797944 	4879012 	4950781 	5007181 	5045885 	5071915 	5094293 	5113675 	5125492 	5130841 	5133172 	5138494 	5147357 
A,LMRT,F,TOTAL,PER,CY	463622 	476907 	485074 	492348 	497081 	500941 	503709 	506328 	508984 	511485 	513116 	513238 	511960 	509710 	507393 	506395 	507281 	510046 
A,LMRT,F,TOTAL,PER,CZ	5332932 	5608669 	5630283 	5513784 	5433630 	5419145 	5419807 	5421973 	5422157 	5409317 	5378725 	5341632 	5310815 	5291625 	5286568 	5290625 	5303419 	5319697 
A,LMRT,F,TOTAL,PER,DE	42170339 	42921064 	43195704 	43146708 	43104196 	43136798 	43128220 	43083870 	42992527 	42860122 	42763801 	42747102 	42754804 	42713505 	42646130 	42567944 	42506396 	42457828 
A,LMRT,F,TOTAL,PER,DK	2950505 	2981828 	3006632 	3045346 	3074069 	3092243 	3099448 	3103073 	3108166 	3116368 	3123895 	3128652 	3130399 	3127047 	3119490 	3107266 	3094007 	3083192 
A,LMRT,F,TOTAL,PER,EA20	177096882 	178934451 	179868319 	180462072 	181081102 	181763457 	181946593 	181487251 	180403791 	178904730 	177344143 	176020394 	174864985 	173690477 	172505447 	171327439 	170204249 	169106269 
A,LMRT,F,TOTAL,PER,EE	698381 	722603 	722614 	705244 	692644 	687929 	684406 	680923 	677057 	672065 	666714 	662041 	658221 	654077 	649976 	647001 	646235 	646532 
A,LMRT,F,TOTAL,PER,EL	5345035 	5326386 	5278279 	5142152 	5019265 	4903875 	4785936 	4653531 	4503343 	4345705 	4191282 	4051553 	3933613 	3837810 	3768312 	3723137 	3694178 	3675199 
A,LMRT,F,TOTAL,PER,ES	24195741 	24518040 	24887099 	25324571 	25694939 	26066761 	26345923 	26443564 	26336229 	26070581 	25723719 	25368289 	25030421 	24716637 	24443513 	24178059 	23900178 	23600358 
A,LMRT,F,TOTAL,PER,EU27_2020	228390297 	231230641 	232050051 	231619657 	231382583 	231492172 	231159634 	230202005 	228628856 	226603411 	224462031 	222547390 	220842436 	219150901 	217543024 	216051615 	214757448 	213591782 
A,LMRT,F,TOTAL,PER,FI	2805140 	2839017 	2852875 	2845382 	2830961 	2812124 	2787638 	2759260 	2728936 	2701109 	2675921 	2652977 	2627424 	2593690 	2551531 	2505963 	2461958 	2421719 
A,LMRT,F,TOTAL,PER,FR	35035940 	35229080 	35457307 	35880885 	36289868 	36637381 	36806543 	36824868 	36744998 	36618995 	36498026 	36410059 	36309844 	36148119 	35919596 	35673962 	35433073 	35178931 
A,LMRT,F,TOTAL,PER,HR	2000012 	1994685 	1966039 	1895115 	1835134 	1777340 	1720460 	1664851 	1612179 	1564231 	1522616 	1485826 	1453965 	1425986 	1403611 	1387561 	1376077 	1368990 
A,LMRT,F,TOTAL,PER,HU	5044135 	5044661 	5015165 	4938778 	4873389 	4821645 	4783291 	4749887 	4724975 	4701969 	4670165 	4634806 	4604675 	4581586 	4570808 	4568358 	4572489 	4581759 
A,LMRT,F,TOTAL,PER,IE	2556297 	2623904 	2670850 	2760249 	2853662 	2950901 	3039352 	3109014 	3151714 	3172252 	3179580 	3180816 	3177004 	3165713 	3146949 	3120975 	3087849 	3048694 
A,LMRT,F,TOTAL,PER,IS	183153 	187677 	194220 	208268 	221555 	233991 	245063 	254896 	263900 	272402 	280368 	287539 	293509 	298055 	301280 	303441 	304958 	306213 
A,LMRT,F,TOTAL,PER,IT	30211177 	30235857 	30151531 	29999349 	29915631 	29852148 	29701750 	29396906 	28930860 	28348149 	27743009 	27220541 	26807332 	26472913 	26178842 	25889023 	25602196 	25318572 
A,LMRT,F,TOTAL,PER,LT	1499399 	1538001 	1525800 	1445475 	1369313 	1306678 	1246643 	1188430 	1132109 	1078649 	1029432 	985938 	948681 	916080 	887655 	864468 	849364 	841582 
A,LMRT,F,TOTAL,PER,LU	320333 	329401 	341250 	366861 	390673 	412421 	431462 	447935 	461994 	474109 	484398 	492671 	498817 	502730 	504805 	505591 	505816 	505970 
A,LMRT,F,TOTAL,PER,LV	1006700 	1018051 	998457 	935660 	880805 	838347 	801158 	766973 	734285 	702250 	671877 	646260 	625531 	607880 	593963 	584327 	580260 	579796 
A,LMRT,F,TOTAL,PER,MT	250905 	255937 	264215 	284573 	302673 	318137 	331491 	343428 	354332 	364360 	372674 	378513 	381412 	381350 	378729 	374277 	369168 	364133 
A,LMRT,F,TOTAL,PER,NL	8845204 	8994854 	9108520 	9252883 	9381236 	9482804 	9534201 	9553134 	9557403 	9563572 	9579194 	9606602 	9622923 	9612527 	9572146 	9510466 	9439451 	9366323 
A,LMRT,F,TOTAL,PER,NO	2687938 	2712413 	2731655 	2804877 	2885421 	2964077 	3034772 	3095637 	3146716 	3190506 	3230342 	3269731 	3308114 	3339290 	3360275 	3373709 	3384288 	3394166 
A,LMRT,F,TOTAL,PER,PL	19443954 	20004396 	19951074 	19410269 	18937055 	18601415 	18272107 	17948505 	17620369 	17286304 	16930043 	16552941 	16173053 	15794199 	15464960 	15210584 	15046658 	14953066 
A,LMRT,F,TOTAL,PER,PT	5428941 	5452080 	5432752 	5360993 	5296254 	5234088 	5159637 	5069778 	4971057 	4874033 	4784516 	4706769 	4641773 	4596440 	4577434 	4579641 	4595920 	4624429 
A,LMRT,F,TOTAL,PER,RO	9802644 	9801765 	9694922 	9369071 	9087605 	8847171 	8627122 	8414559 	8216051 	8012992 	7822200 	7656565 	7526410 	7422567 	7352963 	7311314 	7299124 	7303775 
A,LMRT,F,TOTAL,PER,SE	5191619 	5249812 	5318531 	5468800 	5609400 	5750518 	5892170 	6029576 	6153884 	6261930 	6354587 	6440172 	6517658 	6578468 	6615855 	6633162 	6644338 	6652828 
A,LMRT,F,TOTAL,PER,SI	1049485 	1054005 	1053679 	1048300 	1043344 	1040147 	1036707 	1029892 	1019012 	1005498 	992265 	981040 	972063 	964458 	958502 	954619 	952819 	951768 
A,LMRT,F,TOTAL,PER,SK	2776809 	2837872 	2836941 	2795712 	2753739 	2722106 	2692800 	2663234 	2630960 	2592356 	2545666 	2495691 	2447330 	2402799 	2366279 	2339152 	2321960 	2313324 
A,LMRT,M,TOTAL,PER,AT	4425485 	4453939 	4469626 	4532405 	4596267 	4652933 	4699017 	4734683 	4758245 	4775275 	4791698 	4811184 	4829062 	4838571 	4842110 	4842905 	4844877 	4848368 
A,LMRT,M,TOTAL,PER,BE	5733645 	5783134 	5834269 	5932897 	6025450 	6114539 	6189322 	6244442 	6280992 	6308891 	6335759 	6365681 	6392975 	6405878 	6401380 	6383632 	6358619 	6328452 
A,LMRT,M,TOTAL,PER,BG	3311311 	3335983 	3296487 	3172346 	3070459 	2997714 	2938295 	2883312 	2829877 	2773761 	2717098 	2668205 	2629601 	2600091 	2581394 	2573617 	2573864 	2576615 
A,LMRT,M,TOTAL,PER,CH	4338203 	4375270 	4422019 	4537756 	4637753 	4724154 	4799489 	4864970 	4915868 	4953085 	4981838 	5007478 	5028233 	5041572 	5050803 	5059694 	5072006 	5086402 
A,LMRT,M,TOTAL,PER,CY	441083 	449099 	456772 	466147 	471999 	476275 	479545 	482835 	486714 	490936 	494672 	497373 	498915 	499569 	500049 	501625 	504566 	508527 
A,LMRT,M,TOTAL,PER,CZ	5183775 	5355219 	5388549 	5349791 	5325998 	5351155 	5392302 	5429863 	5456980 	5465723 	5456903 	5445688 	5445945 	5455161 	5470967 	5488573 	5504748 	5514683 
A,LMRT,M,TOTAL,PER,DE	41066785 	41630865 	42024395 	42238209 	42351176 	42457605 	42515916 	42563820 	42624096 	42696611 	42823182 	42976817 	43092196 	43129544 	43134243 	43121605 	43103433 	43073202 
A,LMRT,M,TOTAL,PER,DK	2922915 	2946143 	2974037 	3020659 	3054055 	3076251 	3090070 	3100541 	3111826 	3127605 	3144634 	3159231 	3168889 	3169483 	3163279 	3153381 	3144686 	3138223 
A,LMRT,M,TOTAL,PER,EA20	169571307 	170854779 	171924270 	172944615 	173742063 	174469301 	174799954 	174628334 	173999462 	173148336 	172387538 	171893807 	171543419 	171108665 	170545157 	169839512 	169043688 	168197914 
A,LMRT,M,TOTAL,PER,EE	633415 	649214 	655103 	654963 	655659 	661119 	667213 	672640 	676491 	677460 	676168 	674283 	672452 	669712 	666909 	664980 	664250 	663505 
A,LMRT,M,TOTAL,PER,EL	5114747 	5090156 	5043562 	4902129 	4767942 	4645807 	4530603 	4409713 	4279663 	4149831 	4029055 	3926976 	3849616 	3792927 	3756480 	3736214 	3723644 	3714771 
A,LMRT,M,TOTAL,PER,ES	23237152 	23462344 	23732578 	23988957 	24183580 	24384567 	24514451 	24487105 	24294652 	23998952 	23679636 	23411497 	23217725 	23074867 	22953427 	22804277 	22618674 	22407102 
A,LMRT,M,TOTAL,PER,EU27_2020	218344994 	220155151 	221177707 	221571756 	221821766 	222243537 	222383711 	222049629 	221226818 	220103581 	219002091 	218165422 	217528479 	216833927 	216074507 	215233019 	214370698 	213486545 
A,LMRT,M,TOTAL,PER,FI	2743101 	2769218 	2788292 	2792350 	2786305 	2776984 	2766432 	2753856 	2737934 	2722124 	2705827 	2687675 	2664159 	2632035 	2591745 	2548702 	2507453 	2468846 
A,LMRT,M,TOTAL,PER,FR	32835985 	32998556 	33208926 	33571203 	33902833 	34191954 	34364214 	34442607 	34450140 	34434627 	34444209 	34499415 	34549207 	34544787 	34475544 	34370099 	34240832 	34089838 
A,LMRT,M,TOTAL,PER,HR	1862293 	1859696 	1845238 	1803208 	1770499 	1739539 	1711165 	1685220 	1661240 	1639155 	1619376 	1600357 	1582644 	1565528 	1549668 	1535327 	1521530 	1509714 
A,LMRT,M,TOTAL,PER,HU	4644875 	4644700 	4631152 	4599792 	4577553 	4568124 	4571295 	4575958 	4583628 	4588565 	4584458 	4578267 	4576798 	4577742 	4584944 	4596033 	4609877 	4625109 
A,LMRT,M,TOTAL,PER,IE	2503707 	2550384 	2586973 	2660570 	2735833 	2814240 	2886609 	2941911 	2973722 	2987195 	2990945 	2993408 	2997160 	2997691 	2990623 	2973551 	2947407 	2916368 
A,LMRT,M,TOTAL,PER,IS	193095 	198654 	207816 	227123 	244525 	260232 	273972 	285958 	296624 	306347 	314831 	321619 	326386 	328902 	329518 	329051 	328188 	327411 
A,LMRT,M,TOTAL,PER,IT	28818956 	28822758 	28808011 	28843601 	28910865 	28969020 	28934616 	28750431 	28420330 	28013148 	27631642 	27352840 	27171852 	27020222 	26840801 	26603290 	26322024 	26022987 
A,LMRT,M,TOTAL,PER,LT	1306599 	1331395 	1335131 	1300065 	1261330 	1230379 	1202416 	1176819 	1152113 	1127362 	1102130 	1076949 	1052472 	1028146 	1005015 	984553 	969023 	957202 
A,LMRT,M,TOTAL,PER,LU	325064 	333136 	345893 	374061 	399040 	420752 	439179 	454703 	467660 	478713 	488035 	495393 	500576 	503485 	504632 	504824 	504862 	505092 
A,LMRT,M,TOTAL,PER,LV	869057 	876095 	864951 	823171 	785746 	758257 	736036 	716933 	698513 	679190 	659721 	643218 	630180 	619330 	611474 	606294 	603732 	602541 
A,LMRT,M,TOTAL,PER,MT	270066 	276703 	289454 	320624 	347589 	370163 	389284 	405620 	419700 	431522 	439995 	444280 	444349 	440395 	433405 	424746 	416023 	407918 
A,LMRT,M,TOTAL,PER,NL	8745468 	8828534 	8942244 	9107140 	9230065 	9311367 	9349088 	9360412 	9363506 	9379510 	9413238 	9458716 	9486279 	9479504 	9441573 	9387633 	9332158 	9281569 
A,LMRT,M,TOTAL,PER,NO	2737332 	2755119 	2777539 	2863276 	2950533 	3032389 	3106005 	3168952 	3220962 	3265444 	3307282 	3348980 	3388631 	3419163 	3438495 	3449645 	3457391 	3464408 
A,LMRT,M,TOTAL,PER,PL	18210293 	18478535 	18435135 	18050618 	17681825 	17425122 	17217207 	17038823 	16847013 	16623841 	16362383 	16084822 	15824406 	15582175 	15386855 	15240681 	15145305 	15081435 
A,LMRT,M,TOTAL,PER,PT	4923101 	4940817 	4940419 	4900112 	4854673 	4808348 	4753395 	4688953 	4622097 	4561513 	4510810 	4472563 	4447214 	4436683 	4442449 	4460761 	4489845 	4531839 
A,LMRT,M,TOTAL,PER,RO	9239811 	9228527 	9139534 	8871710 	8649965 	8478030 	8335597 	8199175 	8067601 	7927101 	7797108 	7688991 	7610910 	7551264 	7516059 	7497129 	7494373 	7497912 
A,LMRT,M,TOTAL,PER,SE	5260707 	5311265 	5388543 	5562225 	5719848 	5877840 	6038991 	6193623 	6330431 	6448649 	6551969 	6646411 	6728511 	6789346 	6825852 	6844093 	6854157 	6854654 
A,LMRT,M,TOTAL,PER,SI	1057695 	1062704 	1067365 	1072796 	1076089 	1080004 	1084012 	1085145 	1082107 	1075603 	1068201 	1061324 	1055846 	1051043 	1046409 	1041603 	1036513 	1030991 
A,LMRT,M,TOTAL,PER,SK	2657903 	2686032 	2685068 	2660007 	2629123 	2605449 	2587441 	2570486 	2549547 	2520718 	2483239 	2443858 	2408540 	2378748 	2357221 	2342891 	2334223 	2329082 
A,LMRT,T,TOTAL,PER,AT	8978929 	9073118 	9112383 	9224126 	9342501 	9454353 	9545023 	9614644 	9655414 	9676559 	9692053 	9715219 	9739234 	9749314 	9748122 	9741616 	9738056 	9739146 
A,LMRT,T,TOTAL,PER,BE	11617623 	11730662 	11830845 	12020788 	12208900 	12395650 	12551873 	12665813 	12739635 	12792816 	12841741 	12896114 	12944670 	12963188 	12945449 	12899799 	12839510 	12769749 
A,LMRT,T,TOTAL,PER,BG	6838937 	6941042 	6861612 	6583883 	6356792 	6194292 	6057391 	5930493 	5809340 	5683562 	5555371 	5440433 	5344042 	5265023 	5208327 	5176484 	5167028 	5167811 
A,LMRT,T,TOTAL,PER,CH	8738791 	8831768 	8924500 	9145235 	9344164 	9522098 	9678501 	9815751 	9923049 	9998970 	10053753 	10101771 	10141908 	10167064 	10181644 	10192866 	10210500 	10233759 
A,LMRT,T,TOTAL,PER,CY	904705 	926006 	941846 	958495 	969080 	977216 	983254 	989163 	995698 	1002421 	1007788 	1010611 	1010875 	1009279 	1007442 	1008020 	1011847 	1018573 
A,LMRT,T,TOTAL,PER,CZ	10516707 	10963888 	11018832 	10863575 	10759628 	10770300 	10812109 	10851836 	10879137 	10875040 	10835628 	10787320 	10756760 	10746786 	10757535 	10779198 	10808167 	10834380 
A,LMRT,T,TOTAL,PER,DE	83237124 	84551929 	85220099 	85384917 	85455372 	85594403 	85644136 	85647690 	85616623 	85556733 	85586983 	85723919 	85847000 	85843049 	85780373 	85689549 	85609829 	85531030 
A,LMRT,T,TOTAL,PER,DK	5873420 	5927971 	5980669 	6066005 	6128124 	6168494 	6189518 	6203614 	6219992 	6243973 	6268529 	6287883 	6299288 	6296530 	6282769 	6260647 	6238693 	6221415 
A,LMRT,T,TOTAL,PER,EA20	346668189 	349789230 	351792589 	353406687 	354823165 	356232758 	356746547 	356115585 	354403253 	352053066 	349731681 	347914201 	346408404 	344799142 	343050604 	341166951 	339247937 	337304183 
A,LMRT,T,TOTAL,PER,EE	1331796 	1371817 	1377717 	1360207 	1348303 	1349048 	1351619 	1353563 	1353548 	1349525 	1342882 	1336324 	1330673 	1323789 	1316885 	1311981 	1310485 	1310037 
A,LMRT,T,TOTAL,PER,EL	10459782 	10416542 	10321841 	10044281 	9787207 	9549682 	9316539 	9063244 	8783006 	8495536 	8220337 	7978529 	7783229 	7630737 	7524792 	7459351 	7417822 	7389970 
A,LMRT,T,TOTAL,PER,ES	47432893 	47980384 	48619677 	49313528 	49878519 	50451328 	50860374 	50930669 	50630881 	50069533 	49403355 	48779786 	48248146 	47791504 	47396940 	46982336 	46518852 	46007460 
A,LMRT,T,TOTAL,PER,EU27_2020	446735291 	451385792 	453227758 	453191413 	453204349 	453735709 	453543345 	452251634 	449855674 	446706992 	443464122 	440712812 	438370915 	435984828 	433617531 	431284634 	429128146 	427078327 
A,LMRT,T,TOTAL,PER,FI	5548241 	5608235 	5641167 	5637732 	5617266 	5589108 	5554070 	5513116 	5466870 	5423233 	5381748 	5340652 	5291583 	5225725 	5143276 	5054665 	4969411 	4890565 
A,LMRT,T,TOTAL,PER,FR	67871925 	68227636 	68666233 	69452088 	70192701 	70829335 	71170757 	71267475 	71195138 	71053622 	70942235 	70909474 	70859051 	70692906 	70395140 	70044061 	69673905 	69268769 
A,LMRT,T,TOTAL,PER,HR	3862305 	3854381 	3811277 	3698323 	3605633 	3516879 	3431625 	3350071 	3273419 	3203386 	3141992 	3086183 	3036609 	2991514 	2953279 	2922888 	2897607 	2878704 
A,LMRT,T,TOTAL,PER,HU	9689010 	9689361 	9646317 	9538570 	9450942 	9389769 	9354586 	9325845 	9308603 	9290534 	9254623 	9213073 	9181473 	9159328 	9155752 	9164391 	9182366 	9206868 
A,LMRT,T,TOTAL,PER,IE	5060004 	5174288 	5257823 	5420819 	5589495 	5765141 	5925961 	6050925 	6125436 	6159447 	6170525 	6174224 	6174164 	6163404 	6137572 	6094526 	6035256 	5965062 
A,LMRT,T,TOTAL,PER,IS	376248 	386331 	402036 	435391 	466080 	494223 	519035 	540854 	560524 	578749 	595199 	609158 	619895 	626957 	630798 	632492 	633146 	633624 
A,LMRT,T,TOTAL,PER,IT	59030133 	59058615 	58959542 	58842950 	58826496 	58821168 	58636366 	58147337 	57351190 	56361297 	55374651 	54573381 	53979184 	53493135 	53019643 	52492313 	51924220 	51341559 
A,LMRT,T,TOTAL,PER,LT	2805998 	2869396 	2860931 	2745540 	2630643 	2537057 	2449059 	2365249 	2284222 	2206011 	2131562 	2062887 	2001153 	1944226 	1892670 	1849021 	1818387 	1798784 
A,LMRT,T,TOTAL,PER,LU	645397 	662537 	687143 	740922 	789713 	833173 	870641 	902638 	929654 	952822 	972433 	988064 	999393 	1006215 	1009437 	1010415 	1010678 	1011062 
A,LMRT,T,TOTAL,PER,LV	1875757 	1894146 	1863408 	1758831 	1666551 	1596604 	1537194 	1483906 	1432798 	1381440 	1331598 	1289478 	1255711 	1227210 	1205437 	1190621 	1183992 	1182337 
A,LMRT,T,TOTAL,PER,MT	520971 	532640 	553669 	605197 	650262 	688300 	720775 	749048 	774032 	795882 	812669 	822793 	825761 	821745 	812134 	799023 	785191 	772051 
A,LMRT,T,TOTAL,PER,NL	17590672 	17823388 	18050764 	18360023 	18611301 	18794171 	18883289 	18913546 	18920909 	18943082 	18992432 	19065318 	19109202 	19092031 	19013719 	18898099 	18771609 	18647892 
A,LMRT,T,TOTAL,PER,NO	5425270 	5467532 	5509194 	5668153 	5835954 	5996466 	6140777 	6264589 	6367678 	6455950 	6537624 	6618711 	6696745 	6758453 	6798770 	6823354 	6841679 	6858574 
A,LMRT,T,TOTAL,PER,PL	37654247 	38482931 	38386209 	37460887 	36618880 	36026537 	35489314 	34987328 	34467382 	33910145 	33292426 	32637763 	31997459 	31376374 	30851815 	30451265 	30191963 	30034501 
A,LMRT,T,TOTAL,PER,PT	10352042 	10392897 	10373171 	10261105 	10150927 	10042436 	9913032 	9758731 	9593154 	9435546 	9295326 	9179332 	9088987 	9033123 	9019883 	9040402 	9085765 	9156268 
A,LMRT,T,TOTAL,PER,RO	19042455 	19030292 	18834456 	18240781 	17737570 	17325201 	16962719 	16613734 	16283652 	15940093 	15619308 	15345556 	15137320 	14973831 	14869022 	14808443 	14793497 	14801687 
A,LMRT,T,TOTAL,PER,SE	10452326 	10561077 	10707074 	11031025 	11329248 	11628358 	11931161 	12223199 	12484315 	12710579 	12906556 	13086583 	13246169 	13367814 	13441707 	13477255 	13498495 	13507482 
A,LMRT,T,TOTAL,PER,SI	2107180 	2116709 	2121044 	2121096 	2119433 	2120151 	2120719 	2115037 	2101119 	2081101 	2060466 	2042364 	2027909 	2015501 	2004911 	1996222 	1989332 	1982759 
A,LMRT,T,TOTAL,PER,SK	5434712 	5523904 	5522009 	5455719 	5382862 	5327555 	5280241 	5233720 	5180507 	5113074 	5028905 	4939549 	4855870 	4781547 	4723500 	4682043 	4656183 	4642406 
A,NMIGR,F,TOTAL,PER,AT	4553444 	4619179 	4608414 	4566969 	4500415 	4414355 	4313995 	4196627 	4058977 	3905537 	3748115 	3595687 	3448285 	3302160 	3158335 	3022242 	2899091 	2789896 
A,NMIGR,F,TOTAL,PER,BE	5883978 	5947528 	5942716 	5919811 	5882127 	5829184 	5756376 	5658200 	5535683 	5397246 	5254073 	5112134 	4969884 	4822899 	4670904 	4518596 	4372820 	4234842 
A,NMIGR,F,TOTAL,PER,BG	3527626 	3605059 	3549917 	3419294 	3295641 	3181051 	3074608 	2972783 	2871743 	2769673 	2667464 	2568037 	2474713 	2389494 	2314262 	2250905 	2196776 	2143497 
A,NMIGR,F,TOTAL,PER,CH	4400588 	4456498 	4464368 	4462260 	4427381 	4367602 	4292935 	4203836 	4093709 	3961176 	3814184 	3662573 	3510903 	3360441 	3215282 	3082016 	2965284 	2862357 
A,NMIGR,F,TOTAL,PER,CY	463622 	476907 	480442 	487016 	488917 	486121 	480337 	472817 	464038 	453946 	441822 	426882 	408998 	388972 	368335 	348812 	331810 	317670 
A,NMIGR,F,TOTAL,PER,CZ	5332932 	5608669 	5592242 	5528835 	5440122 	5345691 	5255469 	5167208 	5070398 	4954529 	4819134 	4676026 	4541593 	4425469 	4324676 	4236521 	4160640 	4088018 
A,NMIGR,F,TOTAL,PER,DE	42170339 	42921064 	42643958 	41842688 	40927832 	39941585 	38874669 	37705211 	36433007 	35109957 	33836362 	32658134 	31528458 	30401104 	29298587 	28266676 	27335632 	26495818 
A,NMIGR,F,TOTAL,PER,DK	2950505 	2981828 	2986940 	2994021 	2985262 	2960680 	2925176 	2884343 	2840570 	2794290 	2745989 	2697008 	2647552 	2596545 	2541275 	2481556 	2421780 	2365922 
A,NMIGR,F,TOTAL,PER,EA20	177096882 	178934451 	178115622 	175739126 	172951199 	169738633 	165936692 	161414248 	156203467 	150539801 	144816492 	139328136 	134146426 	129236197 	124582576 	120198514 	116078991 	112146194 
A,NMIGR,F,TOTAL,PER,EE	698381 	722603 	717474 	703113 	688321 	674755 	661676 	647770 	632639 	616635 	600361 	584224 	568304 	552406 	536996 	523400 	512005 	501169 
A,NMIGR,F,TOTAL,PER,EL	5345035 	5326386 	5274857 	5146903 	5020351 	4889679 	4744964 	4577228 	4387343 	4182213 	3972320 	3768536 	3580260 	3413254 	3267234 	3135797 	3010744 	2887685 
A,NMIGR,F,TOTAL,PER,ES	24195741 	24518040 	24399950 	24050782 	23636836 	23150504 	22555665 	21809565 	20887287 	19816675 	18668086 	17512865 	16415083 	15424588 	14545751 	13740005 	12975671 	12238462 
A,NMIGR,F,TOTAL,PER,EU27_2020	228390297 	231230641 	230134117 	226977724 	223279296 	219086661 	214256678 	208666153 	202331922 	195467928 	188468086 	181656176 	175156357 	168978331 	163140116 	157685535 	152618961 	147802888 
A,NMIGR,F,TOTAL,PER,FI	2805140 	2839017 	2827683 	2791523 	2742474 	2681873 	2612585 	2537139 	2458054 	2378751 	2301914 	2226483 	2148233 	2064970 	1978452 	1892376 	1810553 	1733606 
A,NMIGR,F,TOTAL,PER,FR	35035940 	35229080 	35290111 	35386158 	35433650 	35394222 	35188649 	34805866 	34308464 	33762828 	33224199 	32718672 	32231126 	31729597 	31214118 	30713250 	30223522 	29705078 
A,NMIGR,F,TOTAL,PER,HR	2000012 	1994685 	1972475 	1917586 	1860605 	1800142 	1736200 	1670724 	1606692 	1545319 	1486476 	1429556 	1374421 	1322210 	1273886 	1228948 	1186316 	1145695 
A,NMIGR,F,TOTAL,PER,HU	5044135 	5044661 	4994673 	4871804 	4744622 	4614781 	4487462 	4368592 	4256469 	4141703 	4018097 	3889856 	3767999 	3658858 	3561672 	3472990 	3391776 	3316651 
A,NMIGR,F,TOTAL,PER,IE	2556297 	2623904 	2641338 	2676525 	2704879 	2727900 	2742741 	2742262 	2721721 	2682641 	2630331 	2570749 	2508682 	2448258 	2391315 	2336311 	2279645 	2219516 
A,NMIGR,F,TOTAL,PER,IS	183153 	187677 	189909 	194921 	198630 	200955 	202059 	202189 	201658 	200644 	199066 	196807 	193794 	190135 	185928 	181403 	177001 	173026 
A,NMIGR,F,TOTAL,PER,IT	30211177 	30235857 	29923635 	29109329 	28242782 	27327153 	26327745 	25195429 	23909950 	22511287 	21101508 	19787176 	18624025 	17604549 	16678409 	15807572 	14979337 	14185429 
A,NMIGR,F,TOTAL,PER,LT	1499399 	1538001 	1520414 	1475704 	1430376 	1386462 	1342542 	1295402 	1244645 	1193837 	1146213 	1102804 	1062630 	1023628 	985552 	950621 	920335 	892989 
A,NMIGR,F,TOTAL,PER,LU	320333 	329401 	331524 	335517 	337002 	336049 	333339 	329072 	323016 	315078 	305361 	294212 	282072 	269438 	256891 	245094 	234666 	225738 
A,NMIGR,F,TOTAL,PER,LV	1006700 	1018051 	1002519 	964904 	930659 	901102 	874316 	847500 	819533 	791429 	764806 	740427 	717868 	696334 	676119 	658645 	643815 	629180 
A,NMIGR,F,TOTAL,PER,MT	250905 	255937 	256276 	255580 	252071 	246319 	239737 	233142 	226497 	219452 	211454 	202019 	191192 	179415 	167355 	156028 	146540 	139069 
A,NMIGR,F,TOTAL,PER,NL	8845204 	8994854 	8996351 	8988689 	8944427 	8843789 	8693155 	8508798 	8303315 	8089862 	7880782 	7679579 	7478883 	7266141 	7038487 	6803912 	6574214 	6357747 
A,NMIGR,F,TOTAL,PER,NO	2687938 	2712413 	2720340 	2733104 	2731979 	2717907 	2692496 	2655174 	2605363 	2544636 	2476620 	2405858 	2334226 	2259384 	2179883 	2098949 	2021499 	1948621 
